transcript	stat	collagen
Cluster-11404.3	1.380537246	0
Cluster-11492.0	2.582517696	0
Cluster-12162.0	-0.122819477	0
Cluster-12207.0	0.347163257	0
Cluster-12465.1	0.037716892	0
Cluster-12481.0	-0.079608852	0
Cluster-12673.1	1.328651359	0
Cluster-12706.0	0.353668706	0
Cluster-12890.0	0.06134523	0
Cluster-12913.0	-0.983104722	0
Cluster-12913.1	-1.220308767	0
Cluster-12926.2	0.188211899	0
Cluster-12971.2	0.954522055	0
Cluster-13025.0	0.019750151	0
Cluster-13035.2	0.207877747	0
Cluster-13066.1	-0.237148906	0
Cluster-13101.0	-1.238963307	0
Cluster-13101.1	-1.148910735	0
Cluster-13124.0	-0.079572129	0
Cluster-13131.0	1.055288016	0
Cluster-13131.1	1.247521615	0
Cluster-13194.0	0.236952347	0
Cluster-13370.0	0.305920705	0
Cluster-13435.0	-1.094562146	0
Cluster-13450.0	-0.092599405	0
Cluster-13546.3	1.392310315	0
Cluster-13576.3	-0.639589095	0
Cluster-13576.4	1.197212787	0
Cluster-13583.0	0.442677916	0
Cluster-13704.0	0.238990143	0
Cluster-13716.0	0.389810569	0
Cluster-13775.4	-0.30851146	0
Cluster-13912.0	-0.770574089	0
Cluster-13930.0	0.441340466	0
Cluster-14126.0	0.198348111	0
Cluster-14247.0	0.567370215	0
Cluster-14435.1	1.980695313	0
Cluster-14442.1	2.103742912	0
Cluster-14455.1	1.460964198	0
Cluster-14493.1	1.462304655	0
Cluster-14519.1	0.626209109	0
Cluster-14523.0	0.287151349	0
Cluster-14546.1	-4.008499642	0
Cluster-14593.3	1.265511152	0
Cluster-14609.1	0.202787964	0
Cluster-14687.0	0.236724451	0
Cluster-14692.1	-0.155814104	0
Cluster-14702.1	1.442795667	0
Cluster-14778.0	-0.074338321	0
Cluster-14817.0	0.099997413	0
Cluster-14996.1	-0.158879779	0
Cluster-15020.0	-0.736040507	0
Cluster-15117.0	-0.04956275	0
Cluster-15176.0	-1.159570146	0
Cluster-15186.1	-0.779815145	0
Cluster-15270.2	-0.096556953	0
Cluster-15424.0	0.439208195	0
Cluster-15574.0	0.802533414	0
Cluster-15574.1	1.064364605	0
Cluster-15574.2	-0.564094644	0
Cluster-15578.0	0.109251361	0
Cluster-15681.0	0.037126869	0
Cluster-15685.0	0.570553662	0
Cluster-15695.1	0.170342048	0
Cluster-15695.2	0.112681197	0
Cluster-15734.0	0.038756221	0
Cluster-15759.0	0.583572174	0
Cluster-15853.0	0.390791275	0
Cluster-15929.1	0.363600525	0
Cluster-15980.1	-0.196703256	0
Cluster-15984.1	0.301872917	0
Cluster-16001.0	0.385828658	0
Cluster-16040.1	-0.852427774	0
Cluster-16046.1	-0.11359992	0
Cluster-16051.1	0.081015999	0
Cluster-16082.2	0.377882581	0
Cluster-16082.4	-0.637370455	0
Cluster-16089.0	0.157179781	0
Cluster-16129.0	0.262367446	0
Cluster-16150.2	0.294293371	0
Cluster-16162.1	-0.259458667	0
Cluster-16195.0	1.712859014	0
Cluster-16253.1	0.469456756	0
Cluster-16257.1	0.140649785	0
Cluster-16276.0	-0.597622058	0
Cluster-16309.0	1.276806753	0
Cluster-16322.0	0.055161475	0
Cluster-16356.0	0.100006444	0
Cluster-16418.0	0.100732458	0
Cluster-16456.0	0.505754901	0
Cluster-16458.0	-0.033438766	0
Cluster-16481.0	0.125354042	0
Cluster-16500.0	0.286778206	0
Cluster-16531.0	0.949730819	0
Cluster-16531.1	0.954107722	0
Cluster-16531.2	-1.569095733	0
Cluster-16538.0	-1.118178646	0
Cluster-16547.0	-0.314783698	0
Cluster-16577.0	0.169520985	0
Cluster-16597.1	-0.261002735	0
Cluster-16696.0	0.518924323	0
Cluster-16700.1	0.819387463	0
Cluster-16797.1	-0.055948383	0
Cluster-16892.2	0.288053791	0
Cluster-16906.0	0.205857488	0
Cluster-16968.0	-0.476681661	0
Cluster-16981.3	2.392364305	0
Cluster-16981.4	0.890037921	0
Cluster-17022.0	-0.115794647	0
Cluster-17088.1	0.378989829	0
Cluster-17149.0	1.771200513	0
Cluster-17230.0	3.518868394	0
Cluster-17258.0	1.635670304	0
Cluster-17271.0	0.238268291	0
Cluster-17397.0	1.154225579	0
Cluster-17399.2	2.207153133	0
Cluster-17409.1	-0.627984923	0
Cluster-17434.1	1.940792863	0
Cluster-17461.0	-0.055414356	0
Cluster-17478.0	-0.09674549	0
Cluster-17506.1	-0.205395844	0
Cluster-17514.1	1.101098882	0
Cluster-17577.0	0.246457238	0
Cluster-17595.0	-0.045795739	0
Cluster-17622.0	0.824609937	0
Cluster-17660.0	0.100392572	0
Cluster-17664.0	0.643887244	0
Cluster-17675.0	0.441351404	0
Cluster-17700.0	-0.071903456	0
Cluster-17872.0	0.361590307	0
Cluster-17908.1	-0.074206972	0
Cluster-18154.0	0.310167443	0
Cluster-18218.0	0.679809503	0
Cluster-18296.0	-2.035214506	0
Cluster-18303.0	0.494088697	0
Cluster-18374.3	-0.39889009	0
Cluster-18384.0	-0.012075967	0
Cluster-18402.0	0.387403193	0
Cluster-18471.0	0.931434859	0
Cluster-18471.1	1.63344359	0
Cluster-18475.1	0.222113151	0
Cluster-18478.0	0.071469317	0
Cluster-18482.1	1.901903634	0
Cluster-18492.0	-0.227323698	0
Cluster-18514.0	0.100606529	0
Cluster-18517.0	-0.833164801	0
Cluster-18519.0	0.118253472	0
Cluster-18587.0	1.019729599	0
Cluster-18600.1	1.445608946	0
Cluster-18620.1	0.997013716	0
Cluster-18637.0	0.913516506	0
Cluster-18661.0	0.580182818	0
Cluster-18723.0	0.136946429	0
Cluster-18735.0	0.145562572	0
Cluster-18778.0	0.1759144	0
Cluster-19023.0	0.506690686	0
Cluster-19082.0	-0.168300322	0
Cluster-19154.0	0.425485038	0
Cluster-19199.0	0.146669444	0
Cluster-19215.2	1.563624029	0
Cluster-19246.0	0.033693191	0
Cluster-19262.2	0.144018707	0
Cluster-19305.0	-0.062480089	0
Cluster-19334.0	1.448450137	0
Cluster-19342.0	0.158569514	0
Cluster-19367.0	0.093878795	0
Cluster-19394.0	-0.045062151	0
Cluster-19397.2	0.30210733	0
Cluster-19452.1	0.721144299	0
Cluster-19467.0	0.098336187	0
Cluster-19505.0	-1.585506156	0
Cluster-19521.0	-0.128998886	0
Cluster-19558.1	0.351625578	0
Cluster-19580.0	1.524345759	0
Cluster-19599.1	-0.235711563	0
Cluster-19622.0	-0.129714717	0
Cluster-19625.0	-0.476308969	0
Cluster-19639.0	0.403994053	0
Cluster-19677.0	2.553203399	0
Cluster-19711.0	0.14367146	0
Cluster-19765.1	0.324258682	0
Cluster-19779.1	0.245636423	0
Cluster-19907.1	-0.5209081	0
Cluster-19915.0	0.061762514	0
Cluster-19932.0	-0.064335615	0
Cluster-19960.0	0.494804612	0
Cluster-19980.0	1.700888272	0
Cluster-19998.0	-0.138778928	0
Cluster-20010.0	-0.510564041	0
Cluster-20016.0	-0.058733107	0
Cluster-20018.7	-1.022730594	0
Cluster-20018.8	-0.998284445	0
Cluster-20033.0	0.077086403	0
Cluster-20036.0	0.010776272	0
Cluster-20042.1	-0.548217697	0
Cluster-20065.0	0.120247316	0
Cluster-20102.0	4.22447034	0
Cluster-20117.0	-0.081673385	0
Cluster-20141.0	0.06927074	0
Cluster-20162.0	-0.798861898	0
Cluster-20178.0	0.098929342	0
Cluster-20179.0	0.179152435	0
Cluster-20218.0	0.272695999	0
Cluster-20251.1	0.768705667	0
Cluster-20252.0	-0.200366824	0
Cluster-20284.0	0.134807914	0
Cluster-20293.0	1.089889599	0
Cluster-20323.0	0.349703886	0
Cluster-20325.0	0.123305792	0
Cluster-20331.0	2.054183936	0
Cluster-20348.0	0.183257527	0
Cluster-20474.2	1.066952383	0
Cluster-20492.4	0.781642066	0
Cluster-20503.0	-0.155694347	0
Cluster-20504.2	-0.383952672	0
Cluster-20522.0	0.645995877	0
Cluster-20530.0	0.170143194	0
Cluster-20542.1	-1.600588884	0
Cluster-20564.1	0.136254903	0
Cluster-20589.2	0.877804946	0
Cluster-20613.0	0.38168533	0
Cluster-20613.1	-0.615382093	0
Cluster-20619.1	0.577353536	0
Cluster-20619.4	-0.287063884	0
Cluster-20627.1	0.353162487	0
Cluster-20632.1	0.703414295	0
Cluster-20635.1	0.174882363	0
Cluster-20688.0	0.994036767	0
Cluster-20695.0	-0.081669037	0
Cluster-20761.0	-0.082069822	0
Cluster-20780.0	-0.406384959	0
Cluster-20825.0	0.277217765	0
Cluster-20827.0	-0.237868077	0
Cluster-20841.0	-0.202494823	0
Cluster-20882.0	0.120294995	0
Cluster-20895.0	0.581500587	0
Cluster-20907.0	0.197022601	0
Cluster-20910.0	0.607771103	0
Cluster-20941.0	0.74583359	0
Cluster-20950.2	-1.22155459	0
Cluster-20953.0	0.419760685	0
Cluster-20968.0	0.103085267	0
Cluster-20971.0	-0.258229721	0
Cluster-20971.1	0.288371101	0
Cluster-20980.1	0.380811743	0
Cluster-21002.0	-0.014364814	0
Cluster-21033.0	0.338495033	0
Cluster-21055.1	-0.218881114	0
Cluster-21058.0	0.297590554	0
Cluster-21068.0	-0.091683894	0
Cluster-21074.0	0.354979377	0
Cluster-21139.1	-0.067881831	0
Cluster-21139.3	0.739253646	0
Cluster-21148.0	-0.282618525	0
Cluster-21160.0	0.291395418	0
Cluster-21160.1	2.099043809	0
Cluster-21161.0	1.169690837	0
Cluster-21198.1	-0.17390914	0
Cluster-21206.0	-1.238155871	0
Cluster-21207.0	0.075463321	0
Cluster-21210.0	-0.076432925	0
Cluster-21219.0	0.627436785	0
Cluster-21221.0	0.33327619	0
Cluster-21250.0	1.216206007	0
Cluster-21255.0	4.072146977	0
Cluster-21263.0	-0.044250778	0
Cluster-21267.0	-0.439246948	0
Cluster-21275.0	-0.560427918	0
Cluster-21277.2	0.587995953	0
Cluster-21354.0	-0.314112152	0
Cluster-21360.1	-0.310652564	0
Cluster-21361.0	0.401200121	0
Cluster-21364.4	-0.591978037	0
Cluster-21364.5	-1.885677545	0
Cluster-21380.0	0.505057677	0
Cluster-21394.1	-0.175538327	0
Cluster-21410.0	-0.121322782	0
Cluster-21418.0	-0.053419135	0
Cluster-21426.0	0.009909298	0
Cluster-21443.0	0.267146191	0
Cluster-21444.0	-0.059100301	0
Cluster-21446.0	0.859246333	0
Cluster-21449.0	-0.155074545	0
Cluster-21470.0	-0.250214678	0
Cluster-21470.2	0.097595925	0
Cluster-21477.0	0.113212208	0
Cluster-21482.0	0.019896074	0
Cluster-21489.0	-0.361254647	0
Cluster-21490.0	0.030848653	0
Cluster-21495.1	-0.246606284	0
Cluster-21578.0	-0.111490353	0
Cluster-21587.0	-0.399637879	0
Cluster-21591.0	0.419756481	0
Cluster-21606.2	-0.607162912	0
Cluster-21678.1	-0.573065556	0
Cluster-21713.0	-0.741915421	0
Cluster-21717.1	1.080590284	0
Cluster-21722.0	-0.098133119	0
Cluster-21728.3	-0.311746499	0
Cluster-21764.0	-0.384577072	0
Cluster-21774.0	-0.020193994	0
Cluster-21794.1	0.036778172	0
Cluster-21814.0	0.413131238	0
Cluster-21856.0	0.057500105	0
Cluster-21879.0	-0.066096772	0
Cluster-21886.0	0.237265901	0
Cluster-21899.0	0.243928034	0
Cluster-21907.0	0.528179429	0
Cluster-21978.3	0.177539659	0
Cluster-22024.0	1.105711888	0
Cluster-22029.0	0.544183191	0
Cluster-22079.0	-0.074908181	0
Cluster-22108.0	0.066882168	0
Cluster-22112.0	0.012633687	0
Cluster-22153.0	1.925760034	0
Cluster-22156.0	-0.084125894	0
Cluster-22165.0	0.557549389	0
Cluster-22169.1	-0.220529066	0
Cluster-22184.2	0.855407341	0
Cluster-22200.2	-0.25570762	0
Cluster-22206.3	0.901657058	0
Cluster-22221.1	2.648152491	0
Cluster-22240.0	0.16540107	0
Cluster-22273.1	-0.013673197	0
Cluster-22318.2	-0.267836304	0
Cluster-22336.0	-0.209488645	0
Cluster-22337.0	0.073670613	0
Cluster-22344.0	0.084301321	0
Cluster-22360.0	0.150049612	0
Cluster-22383.1	0.948896761	0
Cluster-22490.0	-0.540610721	0
Cluster-22532.0	0.340116559	0
Cluster-22569.3	-0.702005448	0
Cluster-22598.0	-0.170923529	0
Cluster-22605.0	0.544497787	0
Cluster-22607.0	-0.083193381	0
Cluster-22618.0	0.909769828	0
Cluster-22619.0	0.086929638	0
Cluster-22623.1	0.27032003	0
Cluster-22715.0	0.682199174	0
Cluster-22728.0	-0.138159846	0
Cluster-22741.0	0.378729696	0
Cluster-22757.0	0.354099348	0
Cluster-22792.0	-0.121470432	0
Cluster-22818.1	0.746002769	0
Cluster-22890.0	-0.004366688	0
Cluster-22910.0	0.182445683	0
Cluster-22947.0	0.673771449	0
Cluster-22968.0	0.342008286	0
Cluster-22970.2	-0.708611497	0
Cluster-22972.0	0.08841555	0
Cluster-22975.0	0.144332072	0
Cluster-22990.2	0.874918649	0
Cluster-23021.1	1.471413941	0
Cluster-23038.0	-0.64626998	0
Cluster-23072.0	1.368765552	0
Cluster-23077.0	0.333824874	0
Cluster-23084.1	0.265105022	0
Cluster-23088.1	-0.120989545	0
Cluster-23095.0	-0.065265295	0
Cluster-23098.3	-0.501979364	0
Cluster-23102.1	3.279984149	0
Cluster-23134.0	0.579633057	0
Cluster-23135.0	0.250912531	0
Cluster-23136.0	-0.130004939	0
Cluster-23136.3	-0.917988383	0
Cluster-23169.0	-0.011799705	0
Cluster-23182.2	0.151936715	0
Cluster-23202.1	-0.185244774	0
Cluster-23205.0	-0.40246558	0
Cluster-23315.0	0.219704715	0
Cluster-23343.1	0.743305293	0
Cluster-23372.1	1.861959486	0
Cluster-23375.3	0.045874323	0
Cluster-23390.1	-0.460832949	0
Cluster-23401.0	-0.819533299	0
Cluster-23420.1	0.265278259	0
Cluster-23493.0	-0.343024862	0
Cluster-23517.0	0.079616655	0
Cluster-23517.1	0.290992847	0
Cluster-23534.0	-0.052818776	0
Cluster-23536.0	0.04054113	0
Cluster-23550.1	0.122297826	0
Cluster-23573.1	0.755582304	0
Cluster-23588.3	0.109004363	0
Cluster-23632.0	-0.214223566	0
Cluster-23648.0	-0.083425711	0
Cluster-23684.0	0.455371817	0
Cluster-23686.2	-0.555497591	0
Cluster-23707.1	-0.296650141	0
Cluster-23707.2	-0.093916387	0
Cluster-23726.1	0.206763278	0
Cluster-23754.0	-0.115542688	0
Cluster-23757.1	0.893681919	0
Cluster-23772.0	-0.240144978	0
Cluster-23801.3	-1.084524363	0
Cluster-23806.0	0.721987756	0
Cluster-23832.1	1.575601437	0
Cluster-23836.0	0.492963396	0
Cluster-23917.0	0.588261212	0
Cluster-23928.0	-0.300100991	0
Cluster-23948.4	0.763118045	0
Cluster-23956.0	-0.563151461	0
Cluster-23960.1	0.304699626	0
Cluster-23967.0	-0.253251615	0
Cluster-23974.0	1.290021932	0
Cluster-24008.0	-0.541107771	0
Cluster-24024.1	-0.095097123	0
Cluster-24050.0	1.237149864	0
Cluster-24061.0	-0.329109233	0
Cluster-24068.1	0.156630608	0
Cluster-24093.0	-0.356067212	0
Cluster-24095.0	-0.180755129	0
Cluster-24128.0	-0.08492222	0
Cluster-24192.3	-0.319540553	0
Cluster-24241.0	1.658964182	0
Cluster-24257.0	-0.214515661	0
Cluster-24290.0	0.409777537	0
Cluster-24330.1	-0.988318391	0
Cluster-24366.3	2.297645027	0
Cluster-24377.0	0.06471857	0
Cluster-24383.0	-0.200738275	0
Cluster-24392.0	0.118457642	0
Cluster-24393.0	0.255491609	0
Cluster-24406.0	-0.001199852	0
Cluster-24424.0	1.466890217	0
Cluster-24427.0	0.034387253	0
Cluster-24440.1	-0.289005933	0
Cluster-24451.1	-0.448150232	0
Cluster-24463.0	0.693776174	0
Cluster-24463.1	0.479607521	0
Cluster-24465.0	-0.220050062	0
Cluster-24474.3	0.308798093	0
Cluster-24474.4	1.048062278	0
Cluster-24475.1	-0.067191847	0
Cluster-24492.2	0.741953011	0
Cluster-24535.0	-0.120434941	0
Cluster-24539.0	0.328011026	0
Cluster-24553.0	0.213518465	0
Cluster-24572.3	-1.407000013	0
Cluster-24572.4	1.103820382	0
Cluster-24587.0	0.041473456	0
Cluster-24588.0	0.106530807	0
Cluster-24663.0	0.063468244	0
Cluster-24683.1	2.260217693	0
Cluster-24719.0	0.125102485	0
Cluster-24747.0	0.161150953	0
Cluster-24771.1	-1.366074212	0
Cluster-24783.3	-0.150350273	0
Cluster-24798.0	0.038066421	0
Cluster-24820.0	0.201443052	0
Cluster-24829.0	-0.48607371	0
Cluster-24831.0	0.120101874	0
Cluster-24872.1	1.63941104	0
Cluster-24906.1	-0.110002302	0
Cluster-24916.0	-0.286589865	0
Cluster-24927.0	0.556770188	0
Cluster-24970.1	-0.538825971	0
Cluster-24978.0	0.959398791	0
Cluster-24978.1	-1.900628256	0
Cluster-24978.4	-1.985725716	0
Cluster-24993.0	-0.187853864	0
Cluster-24996.1	-0.07259156	0
Cluster-25016.0	0.040584665	0
Cluster-25057.0	-0.058284597	0
Cluster-25063.0	1.234367581	0
Cluster-25112.5	-0.626884262	0
Cluster-25128.1	2.168014482	0
Cluster-25140.0	-0.341149661	0
Cluster-25156.1	-1.585528325	0
Cluster-25179.1	0.032163247	0
Cluster-25184.0	-0.824172074	0
Cluster-25212.0	-0.132515076	0
Cluster-25219.0	-0.460273226	0
Cluster-25220.0	0.184440111	0
Cluster-25232.1	-0.419890576	0
Cluster-25232.4	-0.272041743	0
Cluster-25232.7	1.250647369	0
Cluster-25232.8	-0.299546002	0
Cluster-25232.9	-0.701970703	0
Cluster-25233.0	-0.093762798	0
Cluster-25238.0	-0.496937872	0
Cluster-25255.0	-0.114337977	0
Cluster-25255.2	0.468269812	0
Cluster-25278.0	0.683254447	0
Cluster-25284.0	-0.220402145	0
Cluster-25290.1	-0.555623985	0
Cluster-25290.3	-0.712213923	0
Cluster-25298.1	-0.636157577	0
Cluster-25298.2	-0.601650768	0
Cluster-25301.0	-0.802994265	0
Cluster-25301.1	1.173337253	0
Cluster-25302.0	-0.397993148	0
Cluster-25307.0	0.467479093	0
Cluster-25310.0	-0.257422675	0
Cluster-25364.0	0.189105977	0
Cluster-25367.0	-0.470657423	0
Cluster-25370.0	0.080488616	0
Cluster-25372.1	-0.544349809	0
Cluster-25373.1	-1.449917576	0
Cluster-25385.0	0.115333177	0
Cluster-25428.0	0.178925564	0
Cluster-25450.1	-0.232090977	0
Cluster-25451.0	-0.257790348	0
Cluster-25461.0	-0.04846255	0
Cluster-25474.0	0.242627429	0
Cluster-25514.0	-1.256557254	0
Cluster-25519.0	-0.167158692	0
Cluster-25529.0	0.148286412	0
Cluster-25542.0	0.018412134	0
Cluster-25552.0	-0.221357567	0
Cluster-25557.0	0.330377641	0
Cluster-25565.1	0.028862031	0
Cluster-25567.1	-0.844530443	0
Cluster-25574.0	-2.040020805	0
Cluster-25589.1	-1.942015183	0
Cluster-25597.1	-0.499758323	0
Cluster-25624.0	0.966102179	0
Cluster-25640.0	-0.217909834	0
Cluster-25657.0	-0.287233238	0
Cluster-25681.0	0.014478251	0
Cluster-25695.3	1.972659434	0
Cluster-25706.0	0.893139748	0
Cluster-25713.0	0.023459212	0
Cluster-25718.0	-0.188539554	0
Cluster-25737.0	0.14899316	0
Cluster-25762.1	1.827655091	0
Cluster-25764.1	0.231672269	0
Cluster-25771.1	-0.396384739	0
Cluster-25784.1	-0.962437624	0
Cluster-25793.0	-1.351775374	0
Cluster-25807.0	0.600592759	0
Cluster-25829.0	0.197654475	0
Cluster-25853.0	0.281432156	0
Cluster-25877.1	-1.212853957	0
Cluster-25891.2	-0.977759655	0
Cluster-25891.4	0.515584533	0
Cluster-25891.7	-0.007898549	0
Cluster-25918.0	0.419089964	0
Cluster-25929.1	-1.532026335	0
Cluster-25930.0	1.434947224	0
Cluster-25952.0	0.497334675	0
Cluster-25956.0	-0.396408593	0
Cluster-25966.4	0.09487243	0
Cluster-25969.0	0.150318394	0
Cluster-25977.0	0.105001206	0
Cluster-26045.1	-0.188169676	0
Cluster-26051.3	-0.148149002	0
Cluster-26054.0	2.21473499	0
Cluster-26056.0	0.160235902	0
Cluster-26062.0	-1.041275418	0
Cluster-26063.0	-0.049552667	0
Cluster-26132.0	-1.699148743	0
Cluster-26132.1	-0.422854738	0
Cluster-26132.3	0.134858981	0
Cluster-26132.5	-0.58091873	0
Cluster-26161.1	0.34880883	0
Cluster-26167.0	-0.476820759	0
Cluster-26167.1	-0.276095531	0
Cluster-26232.0	0.580629059	0
Cluster-26237.2	-1.348157823	0
Cluster-26243.0	0.378026328	0
Cluster-26249.1	1.245623433	0
Cluster-26254.0	-0.832934212	0
Cluster-26287.1	0.255683943	0
Cluster-26307.0	1.073438772	0
Cluster-26314.1	0.825561249	0
Cluster-26317.0	-0.327135916	0
Cluster-26341.2	-0.835068513	0
Cluster-26349.1	-0.11996897	0
Cluster-26382.0	-0.206003204	0
Cluster-26390.0	0.202924232	0
Cluster-26424.0	-0.017951509	0
Cluster-26429.0	-0.032700798	0
Cluster-26440.0	-0.106852781	0
Cluster-26446.0	0.721519526	0
Cluster-26446.1	-0.468193054	0
Cluster-26459.1	0.393425728	0
Cluster-26460.2	-0.532541588	0
Cluster-26460.3	-1.145449706	0
Cluster-26462.2	1.76254886	0
Cluster-26476.2	-1.589619663	0
Cluster-26484.0	0.066222513	0
Cluster-26495.0	-0.217441758	0
Cluster-26501.0	-0.025261733	0
Cluster-26515.0	-0.190113563	0
Cluster-26518.1	0.445811503	0
Cluster-26522.0	0.417392178	0
Cluster-26528.1	-0.429149044	0
Cluster-26566.0	0.118568798	0
Cluster-26570.0	-0.231353487	0
Cluster-26576.0	-0.950371882	0
Cluster-26595.0	0.116531065	0
Cluster-26621.0	-0.876008521	0
Cluster-26629.0	4.298610556	0
Cluster-26631.0	0.231684438	0
Cluster-26671.0	0.130810188	0
Cluster-26684.0	-0.032797152	0
Cluster-26691.0	0.221460375	0
Cluster-26693.0	0.423433873	0
Cluster-26742.0	0.328175125	0
Cluster-26797.0	-0.173640088	0
Cluster-26805.0	0.95907494	0
Cluster-26823.0	0.307070353	0
Cluster-26838.0	-0.087223788	0
Cluster-26839.3	-0.417747257	0
Cluster-26856.1	-0.040267789	0
Cluster-26894.0	0.996369346	0
Cluster-26897.0	-0.234490429	0
Cluster-26929.0	0.379651244	0
Cluster-26953.0	0.054874898	0
Cluster-26972.0	0.287861986	0
Cluster-26981.0	-1.574852755	0
Cluster-27018.0	-0.311150186	0
Cluster-27018.3	-1.375096409	0
Cluster-27022.0	-0.520942945	0
Cluster-27048.0	0.023779648	0
Cluster-27065.0	0.597542946	0
Cluster-27082.1	0.098660111	0
Cluster-27108.1	0.143271612	0
Cluster-27110.0	0.907805578	0
Cluster-27114.0	-0.205059512	0
Cluster-27131.1	0.480424833	0
Cluster-27139.0	3.461881947	0
Cluster-27139.1	-0.081418843	0
Cluster-27139.2	-0.643332035	0
Cluster-27143.0	0.026002174	0
Cluster-27188.0	-0.066166073	0
Cluster-27190.0	0.278911514	0
Cluster-27248.0	-0.237492212	0
Cluster-27277.0	0.467531933	0
Cluster-27300.0	0.134724896	0
Cluster-27305.0	-0.906186434	0
Cluster-27329.0	0.602811796	0
Cluster-27395.1	0.690524999	0
Cluster-27402.1	-0.026798938	0
Cluster-27430.0	-0.148608885	0
Cluster-27444.1	0.60256581	0
Cluster-27448.1	-0.363888688	0
Cluster-27476.0	0.087510253	0
Cluster-27477.0	-0.691433044	0
Cluster-27489.7	-1.374261012	0
Cluster-27516.0	-0.128680644	0
Cluster-27522.0	0.234993755	0
Cluster-27522.2	0.609108013	0
Cluster-27536.2	0.261008715	0
Cluster-27539.0	-0.112430385	0
Cluster-27555.0	0.166543932	0
